Date	Month	Channel	Owner	Brand	Pack Size	Pack Type	SKU	Price Tier	Unit Sales	Sales Value	Distribution	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit	Unit Sales Monthly Change	Sales Value Monthly Change	Distribution Monthly Change	Cost of Sales Monthly Change	Price Monthly Change	Gross Profit Monthly Change	Indirect Costs Monthly Change	Operating Profit Monthly Change
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	149	14056	8.94	35.71	94.34	14020.29	13090.14	930.15	-119	-10887	-3.02	-27.66	1.27	-10859.34	-10138.2	-721.14
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	1801	174722	27.61	443.9	97.01	174278.1	162713.49	11564.61	-232	-20308	-0.7	-51.59	1.08	-20256.41	-18912.45	-1343.96
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	6326	480039	45.37	1219.59	75.88	478819.41	447046.79	31772.62	-3705	-226745	-9.49	-576.07	5.42	-226168.93	-211161.04	-15007.89
01/08/2011	Aug-11	Supermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	20047	1230854	44.26	3127.11	61.4	1227726.89	1146260	81466.89	-6610	-382118	0.25	-970.81	0.89	-381147.19	-355854.98	-25292.21
01/08/2011	Aug-11	Supermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	1566	104939	35.04	266.61	67.01	104672.39	97727.11	6945.28	-157	-8682	0.29	-22.06	1.07	-8659.94	-8084.74	-575.2
01/08/2011	Aug-11	Supermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	704	67482	16.12	171.44	95.86	67310.56	62844.08	4466.48	121	11880	1.15	30.18	0.49	11849.82	11063.5	786.32
01/08/2011	Aug-11	Supermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	386	30169	6.3	76.64	78.16	30092.36	28095.17	1997.19	-101	-8107	-0.7	-20.6	-0.44	-8086.4	-7550	-536.4
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	940	117792	25.6	299.26	125.31	117492.74	109696.37	7796.37	-138	-15417	-1.34	-39.17	1.74	-15377.83	-14357.42	-1020.41
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	52	6664	1.97	16.93	128.15	6647.07	6205.62	441.45	-21	-2626	-0.13	-6.67	0.89	-2619.33	-2446.27	-173.06
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	1330	168140	23.23	427.18	126.42	167712.82	156583.85	11128.97	-444	-55743	-1.07	-141.62	0.22	-55601.38	-51912.45	-3688.93
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	7340	732487	44.69	1860.96	99.79	730626.04	682144.68	48481.36	3366	282843	1.1	718.59	-13.36	282124.41	263403.71	18720.7
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	1824	193184	31.33	490.81	105.91	192693.19	179906.62	12786.57	-312	-33183	-0.6	-84.3	-0.07	-33098.7	-30902.95	-2195.75
01/08/2011	Aug-11	Supermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	100	12640	2.48	32.11	126.4	12607.89	11771.47	836.42	-69	-8588	-0.81	-21.82	0.79	-8566.18	-7997.56	-568.62
01/08/2011	Aug-11	Supermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	790	47239	22.7	120.01	59.8	47118.99	43991.98	3127.01	-984	-56049	-3.17	-142.4	1.58	-55906.6	-52196.85	-3709.75
01/08/2011	Aug-11	Supermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	7363	462178	33.33	1174.21	62.77	461003.79	430412.96	30590.83	-21043	-1261263	-17.15	-3204.37	2.1	-1258058.63	-1174579.24	-83479.39
01/08/2011	Aug-11	Supermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	3616	275259	36.04	699.32	76.12	274559.68	256340.95	18218.73	-30	-1169	0.55	-2.97	0.3	-1166.03	-1089.03	-77
01/08/2011	Aug-11	Supermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	1454	92545	16.56	235.12	63.65	92309.88	86184.17	6125.71	451	21123	0.07	53.66	-7.56	21069.34	19670.69	1398.65
01/08/2011	Aug-11	Supermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	140	10998	3.56	27.94	78.56	10970.06	10242.13	727.93	-25	-2512	-1.13	-6.38	-3.32	-2505.62	-2338.98	-166.64
01/09/2011	Sep-11	Hypermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	1582	87670	94.49	222.73	55.42	87447.27	81644.23	5803.04	-352	-19462	-0.24	-49.45	0.03	-19412.55	-18124.6	-1287.95
01/09/2011	Sep-11	Hypermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	621	27008	14.55	68.62	43.49	26939.38	25152.16	1787.22	-160	-7452	0.11	-18.93	-0.63	-7433.07	-6939.28	-493.79
01/09/2011	Sep-11	Hypermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	778	63821	93.5	162.14	82.03	63658.86	59435.07	4223.79	-173	-14324	-3.71	-36.39	-0.14	-14287.61	-13338.79	-948.82
01/09/2011	Sep-11	Hypermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	443	39678	83.83	100.81	89.57	39577.19	36951	2626.19	15	2990	-8.79	7.6	3.85	2982.4	2784.88	197.52
01/09/2011	Sep-11	Hypermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	3100	264605	97.53	672.26	85.36	263932.74	246418.99	17513.75	578	44173	-2.11	112.23	-2.04	44060.77	41137.25	2923.52
01/09/2011	Sep-11	Hypermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	6665	460652	99.96	1170.34	69.12	459481.66	428992.59	30489.07	1122	59097	0.02	150.15	-3.32	58946.85	55035.37	3911.48
01/09/2011	Sep-11	Hypermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	28461	1678036	99.82	4263.22	58.96	1673772.78	1562707.25	111065.53	17059	961466	0.12	2442.7	-3.89	959023.3	895385.44	63637.86
01/09/2011	Sep-11	Hypermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	770	122236	93.43	310.55	158.75	121925.45	113835.13	8090.32	-77	-13715	-4	-34.85	-1.76	-13680.15	-12772.2	-907.95
01/09/2011	Sep-11	Hypermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	650	95381	92.53	242.32	146.74	95138.68	88825.45	6313.23	-14	-2477	-3	-6.3	-0.64	-2470.7	-2307.13	-163.57
01/09/2011	Sep-11	Hypermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	899	61454	93.79	156.13	68.36	61297.87	57230.75	4067.12	-241	-14864	-1.6	-37.76	1.41	-14826.24	-13841.68	-984.56
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	908	48088	76.44	122.17	52.96	47965.83	44782.63	3183.2	-56	-3706	-3.97	-9.42	-0.77	-3696.58	-3452.03	-244.55
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	902	82360	93.28	209.24	91.31	82150.76	76699.17	5451.59	-69	-2934	1.47	-7.46	3.47	-2926.54	-2732.92	-193.62
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	1023	86191	92.73	218.98	84.25	85972.02	80267.44	5704.58	72	4340	-2.24	11.03	-1.82	4328.97	4041.54	287.43
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	604	37000	55.2	94	61.26	36906	34456.69	2449.31	-106	-6434	-16.92	-16.35	0.09	-6417.65	-5992.17	-425.48
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	3095	171856	98.26	436.62	55.53	171419.38	160044.83	11374.55	13	459	0.76	1.17	-0.08	457.83	427.45	30.38
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	532	77858	73.73	197.81	146.35	77660.19	72507.33	5152.86	141	19977	-1.63	50.76	-1.68	19926.24	18604.57	1321.67
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	167	16379	18.69	41.61	98.08	16337.39	15253.12	1084.27	1	-35	-1.32	-0.09	-0.8	-34.91	-32.4	-2.51
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	592	52719	86.84	133.94	89.05	52585.06	49095.72	3489.34	-171	-15613	-12.56	-39.66	-0.51	-15573.34	-14540.13	-1033.21
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	156	14554	33.79	36.98	93.29	14517.02	13553.92	963.1	-83	-7196	-20.16	-18.28	2.29	-7177.72	-6701.24	-476.48
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	2093	187744	98.71	476.98	89.7	187267.02	174840.32	12426.7	-452	-37993	0.99	-96.53	1	-37896.47	-35382.56	-2513.91
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	6300	458207	99.91	1164.13	72.73	457042.87	426715.63	30327.24	64	6175	0.05	15.69	0.24	6159.31	5750.79	408.52
01/09/2011	Sep-11	Hypermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	19143	1168049	98.54	2967.55	61.02	1165081.45	1087771.48	77309.97	-12518	-724314	-1.35	-1840.2	1.25	-722473.8	-674532.64	-47941.16
01/09/2011	Sep-11	Hypermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	3605	213457	98.5	542.31	59.21	212914.69	198786.11	14128.58	732	40661	0.88	103.3	-0.93	40557.7	37866.25	2691.45
01/09/2011	Sep-11	Hypermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	802	68858	60.99	174.94	85.86	68683.06	64125.89	4557.17	96	8380	-0.41	21.29	0.2	8358.71	7804.8	553.91
01/09/2011	Sep-11	Hypermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	1909	140605	91.4	357.22	73.65	140247.78	130941.1	9306.68	-29	-3786	-1.44	-9.62	-0.86	-3776.38	-3526.35	-250.03
01/09/2011	Sep-11	Hypermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	1217	136689	99.06	347.27	112.32	136341.73	127294.61	9047.12	307	32420	0.45	82.36	-2.26	32337.64	30191.64	2146
01/09/2011	Sep-11	Hypermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	32	3992	4.49	10.15	124.75	3981.85	3718.01	263.84	10	1333	1.57	3.39	3.89	1329.61	1242.13	87.48
01/09/2011	Sep-11	Hypermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	3293	378229	97.25	960.93	114.86	377268.07	352233.63	25034.44	126	16206	0.41	41.17	0.55	16164.83	15092.19	1072.64
01/09/2011	Sep-11	Hypermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	3875	395213	99.71	1004.08	101.99	394208.92	368051.09	26157.83	-5004	-445394	-0.14	-1131.57	7.32	-444262.43	-414782.14	-29480.29
01/09/2011	Sep-11	Hypermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	5489	523039	96.85	1328.84	95.29	521710.16	487091.66	34618.5	1892	168683	0.33	428.56	-3.22	168254.44	157090.09	11164.35
01/09/2011	Sep-11	Hypermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	866	87425	46.09	222.11	100.95	87202.89	81416.25	5786.64	59	5715	0.55	14.52	-0.3	5700.48	5321.66	378.82
01/09/2011	Sep-11	Hypermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1274	71887	91.83	182.63	56.43	71704.37	66946.52	4757.85	663	35002	3.94	88.92	-3.94	34913.08	32596.56	2316.52
01/09/2011	Sep-11	Hypermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	935	74069	94.67	188.18	79.22	73880.82	68978.75	4902.07	-180	-12536	-3.1	-31.85	1.55	-12504.15	-11674.23	-829.92
01/09/2011	Sep-11	Hypermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	2513	168088	97.71	427.04	66.89	167660.96	156535.81	11125.15	553	25054	-1.06	63.65	-6.09	24990.35	23332.28	1658.07
01/09/2011	Sep-11	Hypermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	3178	195130	89.13	495.75	61.4	194634.25	181719.25	12915	-121	-17703	2.33	-44.98	-3.11	-17658.02	-16485.75	-1172.27
01/09/2011	Sep-11	Hypermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	883	66793	59.2	169.7	75.64	66623.3	62202.62	4420.68	-240	-16871	0.89	-42.86	1.14	-16828.14	-15711.3	-1116.84
01/09/2011	Sep-11	Supermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	851	49424	23.66	125.57	58.08	49298.43	46026.99	3271.44	-442	-19800	-3.31	-50.3	4.54	-19749.7	-18439.18	-1310.52
01/09/2011	Sep-11	Supermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	676	29484	4.94	74.91	43.62	29409.09	27457.61	1951.48	-92	-4367	0.01	-11.09	-0.46	-4355.91	-4066.68	-289.23
01/09/2011	Sep-11	Supermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	35654	2186779	62.05	5555.74	61.33	2181223.26	2036485.82	144737.44	15524	937734	3.43	2382.41	-0.72	935351.59	873285.8	62065.79
01/09/2011	Sep-11	Supermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	331	31276	12.13	79.46	94.49	31196.54	29126.65	2069.89	-16	-1303	-4.13	-3.31	0.6	-1299.69	-1213.07	-86.62
01/09/2011	Sep-11	Supermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	2684	239152	37.49	607.59	89.1	238544.41	222715.7	15828.71	-282	-23905	-6.13	-60.73	0.41	-23844.27	-22261.68	-1582.59
01/09/2011	Sep-11	Supermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	9634	690747	45.32	1754.92	71.7	688992.08	643273.21	45718.87	264	3320	-4.59	8.44	-1.66	3311.56	3091.64	219.92
01/09/2011	Sep-11	Supermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	17164	1040137	39.99	2642.57	60.6	1037494.43	968649.89	68844.54	11189	630314	-2.79	1601.37	-7.99	628712.63	586992.91	41719.72
01/09/2011	Sep-11	Supermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	451	76313	14.68	193.88	169.21	76119.12	71067.96	5051.16	76	11091	-2.4	28.18	-4.72	11062.82	10328.74	734.08
01/09/2011	Sep-11	Supermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	694	110258	16.03	280.12	158.87	109977.88	102680.54	7297.34	182	29671	-0.05	75.38	1.47	29595.62	27631.95	1963.67
01/09/2011	Sep-11	Supermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	389	28758	12.75	73.06	73.93	28684.94	26781.52	1903.42	-55	-2606	-3.68	-6.62	3.29	-2599.38	-2426.71	-172.67
01/09/2011	Sep-11	Supermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	587	33241	13.32	84.45	56.63	33156.55	30956.03	2200.52	42	2191	-2.79	5.56	-0.34	2185.44	2040.04	145.4
01/09/2011	Sep-11	Supermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	715	65435	21.61	166.25	91.52	65268.75	60938.14	4330.61	-248	-17942	-2.61	-45.58	4.94	-17896.42	-16708.69	-1187.73
01/09/2011	Sep-11	Supermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	696	62746	18.89	159.41	90.15	62586.59	58433.21	4153.38	-127	-9898	-2.78	-25.15	1.88	-9872.85	-9218.47	-654.38
01/09/2011	Sep-11	Supermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	469	29727	11.57	75.52	63.38	29651.48	27683.92	1967.56	30	1981	-1.48	5.03	0.18	1975.97	1845.04	130.93
01/09/2011	Sep-11	Supermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	2080	122601	31.27	311.48	58.94	122289.52	114174.86	8114.66	-282	-17517	-6.87	-44.51	-0.38	-17472.49	-16313.08	-1159.41
01/09/2011	Sep-11	Supermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	720	111412	21.76	283.05	154.74	111128.95	103754.48	7374.47	21	2896	-5.42	7.36	-0.5	2888.64	2696.59	192.05
01/09/2011	Sep-11	Supermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	272	28176	8.81	71.59	103.59	28104.41	26239.51	1864.9	39	4055	-0.64	10.31	0.07	4044.69	3776.12	268.57
01/09/2011	Sep-11	Supermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	1650	155504	28.14	395.08	94.24	155108.92	144816.86	10292.06	52	6591	-5.98	16.75	1.05	6574.25	6138.57	435.68
01/09/2011	Sep-11	Supermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	101	9647	4.39	24.51	95.51	9622.49	8984.35	638.14	-48	-4409	-4.55	-11.2	1.17	-4397.8	-4105.79	-292.01
01/09/2011	Sep-11	Supermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	1550	146599	24.35	372.45	94.58	146226.55	136523.7	9702.85	-251	-28123	-3.26	-71.45	-2.43	-28051.55	-26189.79	-1861.76
01/09/2011	Sep-11	Supermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	6455	494966	37.82	1257.52	76.68	493708.48	460948.25	32760.23	129	14927	-7.55	37.93	0.8	14889.07	13901.46	987.61
01/09/2011	Sep-11	Supermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	11810	752044	40.08	1910.65	63.68	750133.35	700357	49776.35	-8237	-478810	-4.18	-1216.46	2.28	-477593.54	-445903	-31690.54
01/09/2011	Sep-11	Supermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	1749	112716	32.53	286.37	64.45	112429.63	104969.23	7460.4	183	7777	-2.51	19.76	-2.56	7757.24	7242.12	515.12
01/09/2011	Sep-11	Supermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	586	56015	12.31	142.31	95.59	55872.69	52165.56	3707.13	-118	-11467	-3.81	-29.13	-0.27	-11437.87	-10678.52	-759.35
01/09/2011	Sep-11	Supermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	399	30963	5.97	78.67	77.6	30884.33	28834.97	2049.36	13	794	-0.33	2.03	-0.56	791.97	739.8	52.17
01/09/2011	Sep-11	Supermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	918	111982	22.26	284.5	121.98	111697.5	104285.3	7412.2	-22	-5810	-3.34	-14.76	-3.33	-5795.24	-5411.07	-384.17
01/09/2011	Sep-11	Supermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	25	3313	1.2	8.42	132.52	3304.58	3084.93	219.65	-27	-3351	-0.77	-8.51	4.37	-3342.49	-3120.69	-221.8
01/09/2011	Sep-11	Supermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	1400	178643	20.47	453.86	127.6	178189.14	166365.01	11824.13	70	10503	-2.76	26.68	1.18	10476.32	9781.16	695.16
01/09/2011	Sep-11	Supermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	4582	495748	39.2	1259.5	108.19	494488.5	461676.32	32812.18	-2758	-236739	-5.49	-601.46	8.4	-236137.54	-220468.36	-15669.18
01/09/2011	Sep-11	Supermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	2359	241659	28.75	613.96	102.44	241045.04	225050.21	15994.83	535	48475	-2.58	123.15	-3.47	48351.85	45143.59	3208.26
01/09/2011	Sep-11	Supermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	101	12821	1.64	32.57	126.94	12788.43	11939.65	848.78	1	181	-0.84	0.46	0.54	180.54	168.18	12.36
01/09/2011	Sep-11	Supermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1218	66949	21.61	170.09	54.97	66778.91	62347.34	4431.57	428	19710	-1.09	50.08	-4.83	19659.92	18355.36	1304.56
01/09/2011	Sep-11	Supermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	745	65307	18.5	165.92	87.66	65141.08	60818.57	4322.51	-6618	-396871	-14.83	-1008.29	24.89	-395862.71	-369594.39	-26268.32
01/09/2011	Sep-11	Supermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	4106	303409	33.25	770.84	73.89	302638.16	282556.43	20081.73	490	28150	-2.79	71.52	-2.23	28078.48	26215.48	1863
01/09/2011	Sep-11	Supermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	1056	67473	14.67	171.42	63.89	67301.58	62835.7	4465.88	-398	-25072	-1.89	-63.7	0.24	-25008.3	-23348.47	-1659.83
01/09/2011	Sep-11	Supermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	130	10479	3.65	26.62	80.61	10452.38	9758.8	693.58	-10	-519	0.09	-1.32	2.05	-517.68	-483.33	-34.35
01/10/2011	Oct-11	Hypermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	5532	252912	97.52	642.55	45.72	252269.45	235529.81	16739.64	3950	165242	3.03	419.82	-9.7	164822.18	153885.58	10936.6
01/10/2011	Oct-11	Hypermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	986	40648	14.26	103.27	41.23	40544.73	37854.52	2690.21	365	13640	-0.29	34.65	-2.26	13605.35	12702.36	902.99
01/10/2011	Oct-11	Hypermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	859	72034	99.53	183.01	83.86	71850.99	67083.42	4767.57	81	8213	6.03	20.87	1.83	8192.13	7648.35	543.78
01/10/2011	Oct-11	Hypermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	414	36878	84.73	93.7	89.08	36784.3	34343.81	2440.49	-29	-2800	0.9	-7.11	-0.49	-2792.89	-2607.19	-185.7
01/10/2011	Oct-11	Hypermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	2450	217738	98.28	553.19	88.87	217184.81	202773.44	14411.37	-650	-46867	0.75	-119.07	3.51	-46747.93	-43645.55	-3102.38
01/10/2011	Oct-11	Hypermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	7649	532570	99.95	1353.05	69.63	531216.95	495967.06	35249.89	984	71918	-0.01	182.71	0.51	71735.29	66974.47	4760.82
01/10/2011	Oct-11	Hypermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	20831	1220477	99.47	3100.75	58.59	1217376.25	1136595.64	80780.61	-7630	-457559	-0.35	-1162.47	-0.37	-456396.53	-426111.61	-30284.92
01/10/2011	Oct-11	Hypermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	730	117025	98.16	297.31	160.31	116727.69	108981.71	7745.98	-40	-5211	4.73	-13.24	1.56	-5197.76	-4853.42	-344.34
01/10/2011	Oct-11	Hypermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	1480	193927	97.39	492.69	131.03	193434.31	180598.94	12835.37	830	98546	4.86	250.37	-15.71	98295.63	91773.49	6522.14
01/10/2011	Oct-11	Hypermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	883	61133	96.62	155.32	69.23	60977.68	56931.81	4045.87	-16	-321	2.83	-0.81	0.87	-320.19	-298.94	-21.25
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	970	52742	80.07	134	54.37	52608	49116.95	3491.05	62	4654	3.63	11.83	1.41	4642.17	4334.32	307.85
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	653	62087	95.25	157.74	95.08	61929.26	57820.24	4109.02	-249	-20273	1.97	-51.5	3.77	-20221.5	-18878.93	-1342.57
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	1229	103627	97.99	263.27	84.32	103363.73	96504.53	6859.2	206	17436	5.26	44.29	0.07	17391.71	16237.09	1154.62
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	878	53538	72.76	136.02	60.98	53401.98	49858.43	3543.55	274	16538	17.56	42.02	-0.28	16495.98	15401.74	1094.24
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	3717	201701	99.17	512.44	54.26	201188.56	187838.83	13349.73	622	29845	0.91	75.82	-1.27	29769.18	27794	1975.18
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	455	67657	79.26	171.89	148.7	67485.11	63006.68	4478.43	-77	-10201	5.53	-25.92	2.35	-10175.08	-9500.65	-674.43
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	193	19059	18.74	48.42	98.75	19010.58	17749.11	1261.47	26	2680	0.05	6.81	0.67	2673.19	2495.99	177.2
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	836	74837	99.51	190.13	89.52	74646.87	69693.96	4952.91	244	22118	12.67	56.19	0.47	22061.81	20598.24	1463.57
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	376	33827	72.11	85.94	89.97	33741.06	31501.95	2239.11	220	19273	38.32	48.96	-3.32	19224.04	17948.03	1276.01
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	3620	314911	99.62	800.06	86.99	314110.94	293267.36	20843.58	1527	127167	0.91	323.08	-2.71	126843.92	118427.04	8416.88
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	5655	414842	99.91	1053.95	73.36	413788.05	386330.47	27457.58	-645	-43365	0	-110.18	0.63	-43254.82	-40385.16	-2869.66
